no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,Vendor,Source_Vendor,MOSB.1,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
499,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190524,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
500,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190525,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
501,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190526,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-27,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
502,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190527,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-27,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
503,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190528,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
504,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190529,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
505,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190530,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
506,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190531,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,30,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
507,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190532,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
508,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190533,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
509,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190534,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
510,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190535,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
511,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190536,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-27,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
512,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190537,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
513,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190538,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-03-10,,,"Case List, RIL",1.0,1.0,site,SHU,2025-03-10,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
514,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190541,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
515,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190542,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
516,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190543,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
517,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190544,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-27,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
518,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190548,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
519,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190549,1.0,Indoor,Serpentine,424.0,90.0,121.0,4.61736,50,315.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-05-28,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,3.82,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
520,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190567,1.0,Indoor,Light Guides,120.0,80.0,74.0,0.7104,32,47.0,Stackable X2,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,0.96,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
521,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190568,1.0,Indoor,Light Guides,120.0,80.0,74.0,0.7104,32,47.0,Stackable X2,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,0.96,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
522,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190569,1.0,Indoor,Light Guides,120.0,80.0,74.0,0.7104,32,47.0,Stackable X2,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,0.96,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
523,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190759,1.0,Indoor,Cooling Media at Maintenance - Air Compr,132.0,77.0,168.0,1.707552,300,360.0,Stackable X4,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,1.02,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
524,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190760,1.0,Indoor,Cooling Media at Maintenance - Air Compr,132.0,77.0,168.0,1.707552,300,360.0,Stackable X4,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,1.02,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
525,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190761,1.0,Indoor,Installation Spares,165.0,50.0,50.0,0.4125,55,135.0,Stackable X4,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,,,,,,,,,,2024-11-21,,,"Case List, RIL",1.0,1.0,site,SHU,2024-11-21,site,1,1,2,0,2,0.82,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,SHU
526,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190767,1.0,Indoor,Cell Replacement - Hanging Valve,252.0,102.0,94.0,2.416176,611,815.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-03-29,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,2.57,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
527,PRL-SHU-002-O1 Lot1,HVDC-ADOPT-HE-0054,SHU,EQ-001,190768,1.0,Indoor,Cell Replacement - Hanging Valve,252.0,102.0,94.0,2.416176,611,900.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,2024-03-29,2024-03-29,,,,,,,,,2025-06-26,,,"Case List, RIL",1.0,1.0,site,SHU,2025-06-26,site,2,1,3,-1,2,2.57,,,,UNKNOWN,,1,3,2,3,Port → WH → MOSB → Site,SHU
528,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190050,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
529,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190051,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
530,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190052,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
531,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190053,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-06,,,"Case List, RIL",,1.0,site,SHU,2024-04-06,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
532,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190054,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-06,,,"Case List, RIL",,1.0,site,SHU,2024-04-06,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
533,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190055,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-06,,,"Case List, RIL",,1.0,site,SHU,2024-04-06,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
534,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190056,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
535,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190057,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
536,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190058,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
537,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190059,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
538,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190060,1.0,Outdoor Covered ,Structur pipes,265.0,129.0,66.0,2.25621,21,188.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,3.42,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
539,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190067,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-08,,,"Case List, RIL",,1.0,site,SHU,2024-04-08,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
540,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190068,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
541,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190069,1.0,Outdoor Covered ,Corona rings,113.0,80.0,110.0,0.9944,149,217.0,Stackable X3,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,0.9,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
542,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190288,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
543,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190289,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
544,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190290,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
545,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190291,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
546,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190292,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-04,,,"Case List, RIL",,1.0,site,SHU,2024-04-04,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
547,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190293,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-04,,,"Case List, RIL",,1.0,site,SHU,2024-04-04,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
548,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190294,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-04,,,"Case List, RIL",,1.0,site,SHU,2024-04-04,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
549,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190296,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-04,,,"Case List, RIL",,1.0,site,SHU,2024-04-04,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
550,PRL-SHU-002-O2 Lot1 ,HVDC-ADOPT-HE-0056,SHU,EQ-001,190297,1.0,Outdoor Covered ,Bottom Shield,426.0,231.0,255.0,25.09353,400,1144.0,Stackable X1,85049090,SEK,433859.0,MSC Irene,Sweden,Gothenburg,Khalifa port,2024-01-27,2024-03-22,,,,,,,,,,,,2024-04-05,,,"Case List, RIL",,1.0,site,SHU,2024-04-05,site,0,1,1,1,2,9.84,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
